Driver,DriverNumber,Team,LapNumber,LapTime,Stint,Compound,TyreLife,LapStartTime,TrackStatus,IsAccurate,AirTemp,TrackTemp,Humidity,Pressure,Rainfall,WindSpeed,WindDirection,source_file,LapTimeSeconds
BOT,77,Alfa Romeo,8.0,0 days 00:01:18.774000,1.0,HARD,8.0,0 days 01:11:38.969000,1,True,25.4,40.9,44.0,1013.5,False,0.8,359,laps_2023_monaco_R.csv,78.774
SAR,2,Williams,8.0,0 days 00:01:18.947000,1.0,MEDIUM,8.0,0 days 01:11:39.774000,1,True,25.4,40.9,44.0,1013.5,False,0.8,359,laps_2023_monaco_R.csv,78.947
MAG,20,Haas F1 Team,8.0,0 days 00:01:19.052000,1.0,HARD,8.0,0 days 01:11:41.221000,1,True,25.4,40.9,44.0,1013.5,False,0.8,359,laps_2023_monaco_R.csv,79.052
STR,18,Aston Martin,8.0,0 days 00:01:18.733000,1.0,HARD,9.0,0 days 01:11:42.314000,1,True,25.4,40.9,44.0,1013.5,False,0.8,359,laps_2023_monaco_R.csv,78.733
PER,11,Red Bull,8.0,0 days 00:01:17.937000,2.0,HARD,7.0,0 days 01:11:44.139000,1,True,25.4,40.9,44.0,1013.5,False,0.8,359,laps_2023_monaco_R.csv,77.937
ZHO,24,Alfa Romeo,8.0,0 days 00:01:17.254000,2.0,HARD,7.0,0 days 01:11:48.227000,1,True,25.4,40.9,44.0,1013.5,False,0.8,359,laps_2023_monaco_R.csv,77.254
HUL,27,Haas F1 Team,8.0,0 days 00:01:17.237000,2.0,HARD,7.0,0 days 01:11:49.461000,1,True,25.4,40.9,44.0,1013.5,False,0.8,359,laps_2023_monaco_R.csv,77.237
VER,1,Red Bull,9.0,0 days 00:01:17.031000,1.0,MEDIUM,9.0,0 days 01:12:34.694000,1,True,25.4,41.0,44.0,1013.5,False,1.2,147,laps_2023_monaco_R.csv,77.031
ALO,14,Aston Martin,9.0,0 days 00:01:17.783000,1.0,HARD,10.0,0 days 01:12:37.046000,1,True,25.4,41.0,44.0,1013.5,False,1.2,147,laps_2023_monaco_R.csv,77.783
OCO,31,Alpine,9.0,0 days 00:01:18.594000,1.0,MEDIUM,9.0,0 days 01:12:44.242000,1,True,25.4,41.0,44.0,1013.5,False,1.2,147,laps_2023_monaco_R.csv,78.594
SAI,55,Ferrari,9.0,0 days 00:01:18.306000,1.0,HARD,9.0,0 days 01:12:45.441000,1,True,25.4,41.0,44.0,1013.5,False,1.2,147,laps_2023_monaco_R.csv,78.306
HAM,44,Mercedes,9.0,0 days 00:01:18.829000,1.0,MEDIUM,9.0,0 days 01:12:47.166000,1,True,25.4,41.0,44.0,1013.5,False,1.2,147,laps_2023_monaco_R.csv,78.829
LEC,16,Ferrari,9.0,0 days 00:01:18.809000,1.0,HARD,9.0,0 days 01:12:47.819000,1,True,25.4,41.0,44.0,1013.5,False,1.2,147,laps_2023_monaco_R.csv,78.809
GAS,10,Alpine,9.0,0 days 00:01:18.788000,1.0,HARD,9.0,0 days 01:12:49.049000,1,True,25.4,41.0,44.0,1013.5,False,1.2,147,laps_2023_monaco_R.csv,78.788
RUS,63,Mercedes,9.0,0 days 00:01:19.025000,1.0,HARD,9.0,0 days 01:12:50.418000,1,True,25.4,41.0,44.0,1013.5,False,1.2,147,laps_2023_monaco_R.csv,79.025
TSU,22,AlphaTauri,9.0,0 days 00:01:18.859000,1.0,MEDIUM,9.0,0 days 01:12:51.804000,1,True,25.4,41.0,44.0,1013.5,False,1.2,147,laps_2023_monaco_R.csv,78.859
NOR,4,McLaren,9.0,0 days 00:01:19.065000,1.0,MEDIUM,9.0,0 days 01:12:53.296000,1,True,25.4,41.0,44.0,1013.5,False,1.2,147,laps_2023_monaco_R.csv,79.065
PIA,81,McLaren,9.0,0 days 00:01:19.346000,1.0,HARD,9.0,0 days 01:12:55.662000,1,True,25.4,41.0,44.0,1013.5,False,1.2,147,laps_2023_monaco_R.csv,79.346
DEV,21,AlphaTauri,9.0,0 days 00:01:19.454000,1.0,MEDIUM,9.0,0 days 01:12:56.161000,1,True,25.4,41.0,44.0,1013.5,False,1.2,147,laps_2023_monaco_R.csv,79.454
ALB,23,Williams,9.0,0 days 00:01:19.293000,1.0,MEDIUM,9.0,0 days 01:12:56.752000,1,True,25.4,41.0,44.0,1013.5,False,1.2,147,laps_2023_monaco_R.csv,79.293
BOT,77,Alfa Romeo,9.0,0 days 00:01:19.007000,1.0,HARD,9.0,0 days 01:12:57.743000,1,True,25.4,41.0,44.0,1013.5,False,1.2,147,laps_2023_monaco_R.csv,79.007
SAR,2,Williams,9.0,0 days 00:01:19.529000,1.0,MEDIUM,9.0,0 days 01:12:58.721000,1,True,25.4,41.0,44.0,1013.5,False,1.2,147,laps_2023_monaco_R.csv,79.529
MAG,20,Haas F1 Team,9.0,0 days 00:01:18.914000,1.0,HARD,9.0,0 days 01:13:00.273000,1,True,25.4,41.0,44.0,1013.5,False,1.2,147,laps_2023_monaco_R.csv,78.914
STR,18,Aston Martin,9.0,0 days 00:01:18.659000,1.0,HARD,10.0,0 days 01:13:01.047000,1,True,25.4,41.0,44.0,1013.5,False,1.2,147,laps_2023_monaco_R.csv,78.659
PER,11,Red Bull,9.0,0 days 00:01:18.254000,2.0,HARD,8.0,0 days 01:13:02.076000,1,True,25.4,41.0,44.0,1013.5,False,1.2,147,laps_2023_monaco_R.csv,78.254
ZHO,24,Alfa Romeo,9.0,0 days 00:01:17.523000,2.0,HARD,8.0,0 days 01:13:05.481000,1,True,25.4,41.0,44.0,1013.5,False,1.2,147,laps_2023_monaco_R.csv,77.523
HUL,27,Haas F1 Team,9.0,0 days 00:01:17.433000,2.0,HARD,8.0,0 days 01:13:06.698000,1,True,25.4,41.0,44.0,1013.5,False,1.2,147,laps_2023_monaco_R.csv,77.433
VER,1,Red Bull,10.0,0 days 00:01:17.084000,1.0,MEDIUM,10.0,0 days 01:13:51.725000,1,True,25.5,41.2,43.0,1013.5,False,1.2,140,laps_2023_monaco_R.csv,77.084
ALO,14,Aston Martin,10.0,0 days 00:01:17.324000,1.0,HARD,11.0,0 days 01:13:54.829000,1,True,25.5,41.2,43.0,1013.5,False,1.2,140,laps_2023_monaco_R.csv,77.324
OCO,31,Alpine,10.0,0 days 00:01:18.460000,1.0,MEDIUM,10.0,0 days 01:14:02.836000,1,True,25.5,41.2,43.0,1013.5,False,1.2,140,laps_2023_monaco_R.csv,78.46
SAI,55,Ferrari,10.0,0 days 00:01:18.070000,1.0,HARD,10.0,0 days 01:14:03.747000,1,True,25.5,41.2,43.0,1013.5,False,1.2,140,laps_2023_monaco_R.csv,78.07
HAM,44,Mercedes,10.0,0 days 00:01:18.173000,1.0,MEDIUM,10.0,0 days 01:14:05.995000,1,True,25.5,41.2,43.0,1013.5,False,1.2,140,laps_2023_monaco_R.csv,78.173
LEC,16,Ferrari,10.0,0 days 00:01:18.219000,1.0,HARD,10.0,0 days 01:14:06.628000,1,True,25.5,41.2,43.0,1013.5,False,1.2,140,laps_2023_monaco_R.csv,78.219
GAS,10,Alpine,10.0,0 days 00:01:18.310000,1.0,HARD,10.0,0 days 01:14:07.837000,1,True,25.5,41.2,43.0,1013.5,False,1.2,140,laps_2023_monaco_R.csv,78.31
RUS,63,Mercedes,10.0,0 days 00:01:18.566000,1.0,HARD,10.0,0 days 01:14:09.443000,1,True,25.5,41.2,43.0,1013.5,False,1.2,140,laps_2023_monaco_R.csv,78.566
TSU,22,AlphaTauri,10.0,0 days 00:01:18.697000,1.0,MEDIUM,10.0,0 days 01:14:10.663000,1,True,25.5,41.2,43.0,1013.5,False,1.2,140,laps_2023_monaco_R.csv,78.697
NOR,4,McLaren,10.0,0 days 00:01:19.053000,1.0,MEDIUM,10.0,0 days 01:14:12.361000,1,True,25.5,41.2,43.0,1013.5,False,1.2,140,laps_2023_monaco_R.csv,79.053
PIA,81,McLaren,10.0,0 days 00:01:19.015000,1.0,HARD,10.0,0 days 01:14:15.008000,1,True,25.5,40.9,42.0,1013.5,False,2.2,137,laps_2023_monaco_R.csv,79.015
DEV,21,AlphaTauri,10.0,0 days 00:01:18.957000,1.0,MEDIUM,10.0,0 days 01:14:15.615000,1,True,25.5,40.9,42.0,1013.5,False,2.2,137,laps_2023_monaco_R.csv,78.957
ALB,23,Williams,10.0,0 days 00:01:19.338000,1.0,MEDIUM,10.0,0 days 01:14:16.045000,1,True,25.5,40.9,42.0,1013.5,False,2.2,137,laps_2023_monaco_R.csv,79.338
BOT,77,Alfa Romeo,10.0,0 days 00:01:19.527000,1.0,HARD,10.0,0 days 01:14:16.750000,1,True,25.5,40.9,42.0,1013.5,False,2.2,137,laps_2023_monaco_R.csv,79.527
SAR,2,Williams,10.0,0 days 00:01:20.334000,1.0,MEDIUM,10.0,0 days 01:14:18.250000,1,True,25.5,40.9,42.0,1013.5,False,2.2,137,laps_2023_monaco_R.csv,80.334
MAG,20,Haas F1 Team,10.0,0 days 00:01:19.929000,1.0,HARD,10.0,0 days 01:14:19.187000,1,True,25.5,40.9,42.0,1013.5,False,2.2,137,laps_2023_monaco_R.csv,79.929
STR,18,Aston Martin,10.0,0 days 00:01:19.893000,1.0,HARD,11.0,0 days 01:14:19.706000,1,True,25.5,40.9,42.0,1013.5,False,2.2,137,laps_2023_monaco_R.csv,79.893
PER,11,Red Bull,10.0,0 days 00:01:19.787000,2.0,HARD,9.0,0 days 01:14:20.330000,1,True,25.5,40.9,42.0,1013.5,False,2.2,137,laps_2023_monaco_R.csv,79.787
ZHO,24,Alfa Romeo,10.0,0 days 00:01:18.449000,2.0,HARD,9.0,0 days 01:14:23.004000,1,True,25.5,40.9,42.0,1013.5,False,2.2,137,laps_2023_monaco_R.csv,78.449
HUL,27,Haas F1 Team,10.0,0 days 00:01:18.028000,2.0,HARD,9.0,0 days 01:14:24.131000,1,True,25.5,40.9,42.0,1013.5,False,2.2,137,laps_2023_monaco_R.csv,78.028
VER,1,Red Bull,11.0,0 days 00:01:16.858000,1.0,MEDIUM,11.0,0 days 01:15:08.809000,1,True,25.5,40.9,42.0,1013.5,False,2.2,137,laps_2023_monaco_R.csv,76.858
ALO,14,Aston Martin,11.0,0 days 00:01:17.249000,1.0,HARD,12.0,0 days 01:15:12.153000,1,True,25.5,40.9,42.0,1013.5,False,2.2,137,laps_2023_monaco_R.csv,77.249
OCO,31,Alpine,11.0,0 days 00:01:18.271000,1.0,MEDIUM,11.0,0 days 01:15:21.296000,1,True,25.4,40.2,43.0,1013.5,False,1.2,142,laps_2023_monaco_R.csv,78.271
SAI,55,Ferrari,11.0,0 days 00:01:18.265000,1.0,HARD,11.0,0 days 01:15:21.817000,1,True,25.4,40.2,43.0,1013.5,False,1.2,142,laps_2023_monaco_R.csv,78.265
HAM,44,Mercedes,11.0,0 days 00:01:17.926000,1.0,MEDIUM,11.0,0 days 01:15:24.168000,1,True,25.4,40.2,43.0,1013.5,False,1.2,142,laps_2023_monaco_R.csv,77.926
LEC,16,Ferrari,11.0,0 days 00:01:18.162000,1.0,HARD,11.0,0 days 01:15:24.847000,1,True,25.4,40.2,43.0,1013.5,False,1.2,142,laps_2023_monaco_R.csv,78.162
GAS,10,Alpine,11.0,0 days 00:01:18.367000,1.0,HARD,11.0,0 days 01:15:26.147000,1,True,25.4,40.2,43.0,1013.5,False,1.2,142,laps_2023_monaco_R.csv,78.367
RUS,63,Mercedes,11.0,0 days 00:01:18.483000,1.0,HARD,11.0,0 days 01:15:28.009000,1,True,25.4,40.2,43.0,1013.5,False,1.2,142,laps_2023_monaco_R.csv,78.483
TSU,22,AlphaTauri,11.0,0 days 00:01:19.297000,1.0,MEDIUM,11.0,0 days 01:15:29.360000,1,True,25.4,40.2,43.0,1013.5,False,1.2,142,laps_2023_monaco_R.csv,79.297
NOR,4,McLaren,11.0,0 days 00:01:19.148000,1.0,MEDIUM,11.0,0 days 01:15:31.414000,1,True,25.4,40.2,43.0,1013.5,False,1.2,142,laps_2023_monaco_R.csv,79.148
PIA,81,McLaren,11.0,0 days 00:01:18.900000,1.0,HARD,11.0,0 days 01:15:34.023000,1,True,25.4,40.2,43.0,1013.5,False,1.2,142,laps_2023_monaco_R.csv,78.9
DEV,21,AlphaTauri,11.0,0 days 00:01:19.070000,1.0,MEDIUM,11.0,0 days 01:15:34.572000,12,True,25.4,40.2,43.0,1013.5,False,1.2,142,laps_2023_monaco_R.csv,79.07
ALB,23,Williams,11.0,0 days 00:01:19.278000,1.0,MEDIUM,11.0,0 days 01:15:35.383000,12,True,25.4,40.2,43.0,1013.5,False,1.2,142,laps_2023_monaco_R.csv,79.278
BOT,77,Alfa Romeo,11.0,0 days 00:01:19.380000,1.0,HARD,11.0,0 days 01:15:36.277000,12,True,25.4,40.2,43.0,1013.5,False,1.2,142,laps_2023_monaco_R.csv,79.38
SAR,2,Williams,11.0,0 days 00:01:20.089000,1.0,MEDIUM,11.0,0 days 01:15:38.584000,12,True,25.4,40.2,43.0,1013.5,False,1.2,142,laps_2023_monaco_R.csv,80.089
MAG,20,Haas F1 Team,11.0,0 days 00:01:19.824000,1.0,HARD,11.0,0 days 01:15:39.116000,12,True,25.4,40.2,43.0,1013.5,False,1.2,142,laps_2023_monaco_R.csv,79.824
STR,18,Aston Martin,11.0,0 days 00:01:19.758000,1.0,HARD,12.0,0 days 01:15:39.599000,12,True,25.4,40.2,43.0,1013.5,False,1.2,142,laps_2023_monaco_R.csv,79.758
PER,11,Red Bull,11.0,0 days 00:01:19.848000,2.0,HARD,10.0,0 days 01:15:40.117000,12,True,25.4,40.2,43.0,1013.5,False,1.2,142,laps_2023_monaco_R.csv,79.848
ZHO,24,Alfa Romeo,11.0,0 days 00:01:19.602000,2.0,HARD,10.0,0 days 01:15:41.453000,12,True,25.4,40.2,43.0,1013.5,False,1.2,142,laps_2023_monaco_R.csv,79.602
HUL,27,Haas F1 Team,11.0,0 days 00:01:19.596000,2.0,HARD,10.0,0 days 01:15:42.159000,12,True,25.4,40.2,43.0,1013.5,False,1.2,142,laps_2023_monaco_R.csv,79.596
VER,1,Red Bull,12.0,0 days 00:01:16.993000,1.0,MEDIUM,12.0,0 days 01:16:25.667000,12,True,25.3,40.0,44.0,1013.5,False,0.6,1,laps_2023_monaco_R.csv,76.993
ALO,14,Aston Martin,12.0,0 days 00:01:17.588000,1.0,HARD,13.0,0 days 01:16:29.402000,12,True,25.3,40.0,44.0,1013.5,False,0.6,1,laps_2023_monaco_R.csv,77.588
OCO,31,Alpine,12.0,0 days 00:01:18.515000,1.0,MEDIUM,12.0,0 days 01:16:39.567000,12,True,25.3,40.0,44.0,1013.5,False,0.6,1,laps_2023_monaco_R.csv,78.515
SAI,55,Ferrari,12.0,0 days 00:01:18.947000,1.0,HARD,12.0,0 days 01:16:40.082000,12,True,25.3,40.0,44.0,1013.5,False,0.6,1,laps_2023_monaco_R.csv,78.947
HAM,44,Mercedes,12.0,0 days 00:01:18.230000,1.0,MEDIUM,12.0,0 days 01:16:42.094000,12,True,25.3,40.0,44.0,1013.5,False,0.6,1,laps_2023_monaco_R.csv,78.23
LEC,16,Ferrari,12.0,0 days 00:01:18.150000,1.0,HARD,12.0,0 days 01:16:43.009000,12,True,25.3,40.0,44.0,1013.5,False,0.6,1,laps_2023_monaco_R.csv,78.15
GAS,10,Alpine,12.0,0 days 00:01:18.582000,1.0,HARD,12.0,0 days 01:16:44.514000,12,True,25.3,40.0,44.0,1013.5,False,0.6,1,laps_2023_monaco_R.csv,78.582
RUS,63,Mercedes,12.0,0 days 00:01:18.459000,1.0,HARD,12.0,0 days 01:16:46.492000,12,True,25.3,40.0,44.0,1013.5,False,0.6,1,laps_2023_monaco_R.csv,78.459
TSU,22,AlphaTauri,12.0,0 days 00:01:19.627000,1.0,MEDIUM,12.0,0 days 01:16:48.657000,12,True,25.3,40.0,44.0,1013.5,False,0.6,1,laps_2023_monaco_R.csv,79.627
NOR,4,McLaren,12.0,0 days 00:01:20.277000,1.0,MEDIUM,12.0,0 days 01:16:50.562000,12,True,25.3,40.0,44.0,1013.5,False,0.6,1,laps_2023_monaco_R.csv,80.277
PIA,81,McLaren,12.0,0 days 00:01:20.302000,1.0,HARD,12.0,0 days 01:16:52.923000,12,True,25.3,40.0,44.0,1013.5,False,0.6,1,laps_2023_monaco_R.csv,80.302
DEV,21,AlphaTauri,12.0,0 days 00:01:20.182000,1.0,MEDIUM,12.0,0 days 01:16:53.642000,21,True,25.3,40.0,44.0,1013.5,False,0.6,1,laps_2023_monaco_R.csv,80.182
ALB,23,Williams,12.0,0 days 00:01:20.310000,1.0,MEDIUM,12.0,0 days 01:16:54.661000,21,True,25.3,40.0,44.0,1013.5,False,0.6,1,laps_2023_monaco_R.csv,80.31
BOT,77,Alfa Romeo,12.0,0 days 00:01:20.206000,1.0,HARD,12.0,0 days 01:16:55.657000,21,True,25.3,40.0,44.0,1013.5,False,0.6,1,laps_2023_monaco_R.csv,80.206
SAR,2,Williams,12.0,0 days 00:01:20.638000,1.0,MEDIUM,12.0,0 days 01:16:58.673000,21,True,25.3,40.0,44.0,1013.5,False,0.6,1,laps_2023_monaco_R.csv,80.638
MAG,20,Haas F1 Team,12.0,0 days 00:01:20.487000,1.0,HARD,12.0,0 days 01:16:58.940000,21,True,25.3,40.0,44.0,1013.5,False,0.6,1,laps_2023_monaco_R.csv,80.487
STR,18,Aston Martin,12.0,0 days 00:01:20.639000,1.0,HARD,13.0,0 days 01:16:59.357000,21,True,25.3,40.0,44.0,1013.5,False,0.6,1,laps_2023_monaco_R.csv,80.639
PER,11,Red Bull,12.0,0 days 00:01:20.433000,2.0,HARD,11.0,0 days 01:16:59.965000,21,True,25.3,40.0,44.0,1013.5,False,0.6,1,laps_2023_monaco_R.csv,80.433
ZHO,24,Alfa Romeo,12.0,0 days 00:01:20.319000,2.0,HARD,11.0,0 days 01:17:01.055000,21,True,25.3,40.0,44.0,1013.5,False,0.6,1,laps_2023_monaco_R.csv,80.319
HUL,27,Haas F1 Team,12.0,0 days 00:01:20.164000,2.0,HARD,11.0,0 days 01:17:01.755000,21,True,25.3,40.0,44.0,1013.5,False,0.6,1,laps_2023_monaco_R.csv,80.164
VER,1,Red Bull,13.0,0 days 00:01:17.434000,1.0,MEDIUM,13.0,0 days 01:17:42.660000,21,True,25.3,40.0,44.0,1013.5,False,1.7,0,laps_2023_monaco_R.csv,77.434
ALO,14,Aston Martin,13.0,0 days 00:01:18.443000,1.0,HARD,14.0,0 days 01:17:46.990000,21,True,25.3,40.0,44.0,1013.5,False,1.7,0,laps_2023_monaco_R.csv,78.443
OCO,31,Alpine,13.0,0 days 00:01:18.025000,1.0,MEDIUM,13.0,0 days 01:17:58.082000,1,True,25.3,40.0,44.0,1013.5,False,1.7,0,laps_2023_monaco_R.csv,78.025
SAI,55,Ferrari,13.0,0 days 00:01:18.286000,1.0,HARD,13.0,0 days 01:17:59.029000,1,True,25.3,40.0,44.0,1013.5,False,1.7,0,laps_2023_monaco_R.csv,78.286
HAM,44,Mercedes,13.0,0 days 00:01:18.084000,1.0,MEDIUM,13.0,0 days 01:18:00.324000,1,True,25.3,40.0,44.0,1013.5,False,1.7,0,laps_2023_monaco_R.csv,78.084
LEC,16,Ferrari,13.0,0 days 00:01:18.018000,1.0,HARD,13.0,0 days 01:18:01.159000,1,True,25.3,40.0,44.0,1013.5,False,1.7,0,laps_2023_monaco_R.csv,78.018
GAS,10,Alpine,13.0,0 days 00:01:17.713000,1.0,HARD,13.0,0 days 01:18:03.096000,1,True,25.3,40.0,44.0,1013.5,False,1.7,0,laps_2023_monaco_R.csv,77.713
RUS,63,Mercedes,13.0,0 days 00:01:17.787000,1.0,HARD,13.0,0 days 01:18:04.951000,1,True,25.3,40.0,44.0,1013.5,False,1.7,0,laps_2023_monaco_R.csv,77.787
TSU,22,AlphaTauri,13.0,0 days 00:01:18.800000,1.0,MEDIUM,13.0,0 days 01:18:08.284000,1,True,25.3,40.0,44.0,1013.5,False,1.7,0,laps_2023_monaco_R.csv,78.8
NOR,4,McLaren,13.0,0 days 00:01:18.978000,1.0,MEDIUM,13.0,0 days 01:18:10.839000,1,True,25.3,40.0,44.0,1013.5,False,1.7,0,laps_2023_monaco_R.csv,78.978
PIA,81,McLaren,13.0,0 days 00:01:19.265000,1.0,HARD,13.0,0 days 01:18:13.225000,1,True,25.4,40.1,43.0,1013.5,False,0.6,136,laps_2023_monaco_R.csv,79.265
DEV,21,AlphaTauri,13.0,0 days 00:01:19.419000,1.0,MEDIUM,13.0,0 days 01:18:13.824000,1,True,25.4,40.1,43.0,1013.5,False,0.6,136,laps_2023_monaco_R.csv,79.419
ALB,23,Williams,13.0,0 days 00:01:19.885000,1.0,MEDIUM,13.0,0 days 01:18:14.971000,1,True,25.4,40.1,43.0,1013.5,False,0.6,136,laps_2023_monaco_R.csv,79.885
BOT,77,Alfa Romeo,13.0,0 days 00:01:19.511000,1.0,HARD,13.0,0 days 01:18:15.863000,1,True,25.4,40.1,43.0,1013.5,False,0.6,136,laps_2023_monaco_R.csv,79.511
SAR,2,Williams,13.0,0 days 00:01:20.702000,1.0,MEDIUM,13.0,0 days 01:18:19.311000,1,True,25.4,40.1,43.0,1013.5,False,0.6,136,laps_2023_monaco_R.csv,80.702
MAG,20,Haas F1 Team,13.0,0 days 00:01:20.886000,1.0,HARD,13.0,0 days 01:18:19.427000,1,True,25.4,40.1,43.0,1013.5,False,0.6,136,laps_2023_monaco_R.csv,80.886
STR,18,Aston Martin,13.0,0 days 00:01:20.847000,1.0,HARD,14.0,0 days 01:18:19.996000,1,True,25.4,40.1,43.0,1013.5,False,0.6,136,laps_2023_monaco_R.csv,80.847
PER,11,Red Bull,13.0,0 days 00:01:20.797000,2.0,HARD,12.0,0 days 01:18:20.398000,1,True,25.4,40.1,43.0,1013.5,False,0.6,136,laps_2023_monaco_R.csv,80.797
ZHO,24,Alfa Romeo,13.0,0 days 00:01:20.561000,2.0,HARD,12.0,0 days 01:18:21.374000,1,True,25.4,40.1,43.0,1013.5,False,0.6,136,laps_2023_monaco_R.csv,80.561
HUL,27,Haas F1 Team,13.0,0 days 00:01:20.824000,2.0,HARD,12.0,0 days 01:18:21.919000,1,True,25.4,40.1,43.0,1013.5,False,0.6,136,laps_2023_monaco_R.csv,80.824
VER,1,Red Bull,14.0,0 days 00:01:17.065000,1.0,MEDIUM,14.0,0 days 01:19:00.094000,12,True,25.4,40.1,43.0,1013.5,False,0.6,136,laps_2023_monaco_R.csv,77.065
ALO,14,Aston Martin,14.0,0 days 00:01:17.508000,1.0,HARD,15.0,0 days 01:19:05.433000,12,True,25.4,40.1,43.0,1013.5,False,0.6,136,laps_2023_monaco_R.csv,77.508
OCO,31,Alpine,14.0,0 days 00:01:18.055000,1.0,MEDIUM,14.0,0 days 01:19:16.107000,12,True,25.4,40.1,43.0,1013.5,False,1.2,146,laps_2023_monaco_R.csv,78.055
SAI,55,Ferrari,14.0,0 days 00:01:18.107000,1.0,HARD,14.0,0 days 01:19:17.315000,12,True,25.4,40.1,43.0,1013.5,False,1.2,146,laps_2023_monaco_R.csv,78.107
HAM,44,Mercedes,14.0,0 days 00:01:18.422000,1.0,MEDIUM,14.0,0 days 01:19:18.408000,12,True,25.4,40.1,43.0,1013.5,False,1.2,146,laps_2023_monaco_R.csv,78.422
LEC,16,Ferrari,14.0,0 days 00:01:18.394000,1.0,HARD,14.0,0 days 01:19:19.177000,12,True,25.4,40.1,43.0,1013.5,False,1.2,146,laps_2023_monaco_R.csv,78.394
GAS,10,Alpine,14.0,0 days 00:01:18.564000,1.0,HARD,14.0,0 days 01:19:20.809000,12,True,25.4,40.1,43.0,1013.5,False,1.2,146,laps_2023_monaco_R.csv,78.564
RUS,63,Mercedes,14.0,0 days 00:01:18.286000,1.0,HARD,14.0,0 days 01:19:22.738000,12,True,25.4,40.1,43.0,1013.5,False,1.2,146,laps_2023_monaco_R.csv,78.286
TSU,22,AlphaTauri,14.0,0 days 00:01:18.481000,1.0,MEDIUM,14.0,0 days 01:19:27.084000,12,True,25.4,40.1,43.0,1013.5,False,1.2,146,laps_2023_monaco_R.csv,78.481
NOR,4,McLaren,14.0,0 days 00:01:18.856000,1.0,MEDIUM,14.0,0 days 01:19:29.817000,12,True,25.4,40.1,43.0,1013.5,False,1.2,146,laps_2023_monaco_R.csv,78.856
PIA,81,McLaren,14.0,0 days 00:01:19.285000,1.0,HARD,14.0,0 days 01:19:32.490000,12,True,25.4,40.1,43.0,1013.5,False,1.2,146,laps_2023_monaco_R.csv,79.285
DEV,21,AlphaTauri,14.0,0 days 00:01:19.479000,1.0,MEDIUM,14.0,0 days 01:19:33.243000,12,True,25.4,40.1,43.0,1013.5,False,1.2,146,laps_2023_monaco_R.csv,79.479
ALB,23,Williams,14.0,0 days 00:01:20.259000,1.0,MEDIUM,14.0,0 days 01:19:34.856000,12,True,25.4,40.1,43.0,1013.5,False,1.2,146,laps_2023_monaco_R.csv,80.259
BOT,77,Alfa Romeo,14.0,0 days 00:01:20.067000,1.0,HARD,14.0,0 days 01:19:35.374000,12,True,25.4,40.1,43.0,1013.5,False,1.2,146,laps_2023_monaco_R.csv,80.067
SAR,2,Williams,14.0,0 days 00:01:20.318000,1.0,MEDIUM,14.0,0 days 01:19:40.013000,12,True,25.4,40.1,43.0,1013.5,False,1.2,146,laps_2023_monaco_R.csv,80.318
MAG,20,Haas F1 Team,14.0,0 days 00:01:20.328000,1.0,HARD,14.0,0 days 01:19:40.313000,12,True,25.4,40.1,43.0,1013.5,False,1.2,146,laps_2023_monaco_R.csv,80.328
STR,18,Aston Martin,14.0,0 days 00:01:20.295000,1.0,HARD,15.0,0 days 01:19:40.843000,12,True,25.4,40.1,43.0,1013.5,False,1.2,146,laps_2023_monaco_R.csv,80.295
PER,11,Red Bull,14.0,0 days 00:01:20.283000,2.0,HARD,13.0,0 days 01:19:41.195000,12,True,25.4,40.1,43.0,1013.5,False,1.2,146,laps_2023_monaco_R.csv,80.283
ZHO,24,Alfa Romeo,14.0,0 days 00:01:20.653000,2.0,HARD,13.0,0 days 01:19:41.935000,12,True,25.4,40.1,43.0,1013.5,False,1.2,146,laps_2023_monaco_R.csv,80.653
HUL,27,Haas F1 Team,14.0,0 days 00:01:21.254000,2.0,HARD,13.0,0 days 01:19:42.743000,12,True,25.4,40.1,43.0,1013.5,False,1.2,146,laps_2023_monaco_R.csv,81.254
VER,1,Red Bull,15.0,0 days 00:01:17.079000,1.0,MEDIUM,15.0,0 days 01:20:17.159000,21,True,25.3,39.9,43.0,1013.5,False,0.8,148,laps_2023_monaco_R.csv,77.079
ALO,14,Aston Martin,15.0,0 days 00:01:17.444000,1.0,HARD,16.0,0 days 01:20:22.941000,1,True,25.3,39.9,43.0,1013.5,False,0.8,148,laps_2023_monaco_R.csv,77.444
OCO,31,Alpine,15.0,0 days 00:01:18.018000,1.0,MEDIUM,15.0,0 days 01:20:34.162000,1,True,25.3,39.9,43.0,1013.5,False,0.8,148,laps_2023_monaco_R.csv,78.018
SAI,55,Ferrari,15.0,0 days 00:01:17.883000,1.0,HARD,15.0,0 days 01:20:35.422000,1,True,25.3,39.9,43.0,1013.5,False,0.8,148,laps_2023_monaco_R.csv,77.883
HAM,44,Mercedes,15.0,0 days 00:01:18.189000,1.0,MEDIUM,15.0,0 days 01:20:36.830000,1,True,25.3,39.9,43.0,1013.5,False,0.8,148,laps_2023_monaco_R.csv,78.189
LEC,16,Ferrari,15.0,0 days 00:01:18.312000,1.0,HARD,15.0,0 days 01:20:37.571000,1,True,25.3,39.9,43.0,1013.5,False,0.8,148,laps_2023_monaco_R.csv,78.312
GAS,10,Alpine,15.0,0 days 00:01:18.284000,1.0,HARD,15.0,0 days 01:20:39.373000,1,True,25.3,39.9,43.0,1013.5,False,0.8,148,laps_2023_monaco_R.csv,78.284
